documentid,property,value
5373812,鉴定费,1260
5373812,精神抚慰金,3000
5377528,精神损害抚慰金,110000
5377738,医疗费,10000
5377738,误工费,15883.8
5377738,护理费,1266.44
5377738,残疾赔偿金,44333.73
5377738,精神损害抚慰金,5000
5377738,交通费,300
5377738,护理费,814.14
5377738,医疗费,2862.02
5377738,医疗费,5522.07
5377766,医疗费,4452.85
5377766,伙食补助费,180
5377766,误工费,4384.77
5377766,交通费,400
5377999,误工费,1539.16
5377999,护理费,1628.46
5377999,交通费,100
5377999,医疗费,12531.74
5377999,住院伙食补助费,360
5378121,医疗费,7480
5378121,伙食补助费,880
5378121,鉴定费,1640
5378121,误工费,5066.67
5378121,护理费,4218.72
5378121,交通费,400
5378121,残疾赔偿金,12627.6
5378121,精神损害抚慰金,3156.90
5378121,医疗费,13812.51
5378121,医疗费,5000
5378121,案件受理费,552
5378180,医疗费,3720
5378180,鉴定费,1680
5378180,伙食补助费,600
5378180,交通费,200
5378180,误工费,4084.95
5378180,护理费,2876.31
5378180,残疾赔偿金,64927.75
5378180,医疗费,3760
5378180,伙食补助费,240
5378180,交通费,200
5378180,误工费,1518.30
5378180,护理费,1150.52
5378180,医疗费,15197.35
5378180,医疗费,8006.15
5378272,医疗费,8040
5378272,住院伙食补助费,280
5378272,鉴定费,1680
5378272,误工费,4700
5378272,护理费,1266.58
5378272,残疾赔偿金,48328.66
5378272,精神损害抚慰金,6800
5378272,医疗费,4498.45
5378388,医疗费,2149.40
5378388,误工费,2240
5378388,护理费,1266.58
5378388,伙食补助费,280
5378388,交通费,230
5378388,车辆损失,1450
5378388,鉴定费,1560
5378421,医疗费,5128.19
5378421,误工费,13440
5378421,车辆损失,200
5378516,医疗费,9160
5378516,伙食补助费,840
5378516,误工费,8323.24
5378516,护理费,3799.74
5378516,交通费,300
5378516,医疗费,2057.38
5378516,医疗费,514.34
5378568,医疗费,6507.84
5378568,医疗费,6507.84
5378598,医疗费,8535.38
5378598,住院伙食补助费,200
5378598,误工费,6894.3
5378598,护理费,904.7
5378637,医疗费,2840
5378637,医疗费,5000
5378637,鉴定费,1640
5378637,伙食补助费,520
5378637,误工费,20000
5378637,护理费,2352.22
5378637,交通费,100
5378637,残疾赔偿金,37536
5378637,精神损害抚慰金,5630.40
5378637,车辆损失,1000
5378637,医疗费,14818.94
5378677,住宿费,10000
5381850,借款,472640
5385712,医疗费,16335.34
5385712,伙食补助费,2720
5385712,营养费,2040
5385712,护理费,9520
5385712,交通费,200
5385712,伤残赔偿金,51156
5385712,精神抚慰金,2000
5385712,精神抚慰金,2000
5385712,医疗费,644.60
5385712,鉴定费,840
5388076,违约金,9657.36
5393563,借款,88000.00
5398453,借款,200000
5399423,第三者责任险,240000
5400120,医疗费用,4310.11
5400215,借款,1850000
5400215,利息,132895.73
5400268,借款,50000
5400268,利息损失,8680
5400284,货款,80185.29
5400288,违约金,13797.75
5400363,借款,79269.58
5400363,利息,17680.98
5400363,借款,79269.58
5400363,律师费,5000
5400818,物质损失,112637.02
5400818,精神损害抚慰金,10000
5401314,借款,188000
5402636,第三者责任险,55105.125
5402636,第三者责任险,55105.125
5402636,垫付款,20000
5423391,医疗费,10000.00
5423391,伤残赔偿金,56663.62
5423391,交通费,212810.61
5423391,鉴定费,1337.00
5425859,违约金,1368.00
5425859,违约金,500.00
5425879,各项损失,82792
5425887,违约金,1474.81
5425887,违约金,500.00
5428936,借款,50000
5428936,违约金,10000
5428994,借款,200000
5428994,利息,4300
5429014,工程价款,1426491
5429014,修复费用,330067
5432505,借款,550000
5432595,医疗费,5951.82
5432595,误工费,750
5432595,误工费,750
5432595,住院伙食补助费,500
5432595,交通费,200
5432595,交通费,200
5432671,借款,112000
5433978,医疗费,3003.72
5433978,护理费,439.32
5434002,利息损失,1818
5434006,利息损失,623
5434463,医疗费,1555.50
5434463,误工费,606
5434463,护理费,1040
5434463,交通费,100
5435140,借款,90000
5436863,事故损失,120000
5436863,事故损失,120000
5436863,事故损失,50000
5436863,事故损失,28316.87
5436883,物质损失,112100
5436883,精神损害抚慰金,9900
5436883,物质损失,153982.62
5438964,停产损失,162953
5439488,物质损失,121826.31
5439488,精神损害抚慰金,2500
5440608,利息,619
5445306,精神损害抚慰金,15000
5445306,医疗费,107000
5445306,医疗费,11418.16
5445306,误工费,30000
5445306,医疗费,13126.92
5445306,护理费,1190
5445306,借款,98525.15
5445342,医疗费,3531.18
5445342,护理费,840
5445342,眼镜费用,200
5445981,医疗费,10000
5445981,医疗费,162624.49
5445981,护理费,37600
5445981,伙食补助费,6510
5445981,交通费,5548
5446120,医疗费,5087.62
5446120,误工费,490.11
5446120,交通费,100
5448369,医疗费,10000
5448369,误工费,20680
5448369,护理费,800
5448369,交通费,1250
5448369,残疾赔偿金,37536
5448369,医疗费,10000
5448369,住院伙食补助费,47601
5449023,用药费用,1069.38
5449023,鉴定费,1750
5449028,借款,100000
5451033,医疗费,6196
5451033,医疗费,59948.05
5451033,住院伙食补助费,3480
5451033,营养费,2800
5451033,续医费,20000
5451033,鉴定费,3100
5451033,鉴定费,600
5451033,鉴定费,1400
5453314,工资,10337
5453478,工资,14534
5454755,医疗费,10000
5454755,残疾赔偿金,7722
5454755,医疗费,10000
5454755,护理费,7356.6
5454755,交通费,2500
5454755,医疗费,17127.64
5454755,鉴定费,1900
5455899,医疗费,10000
5455899,残疾赔偿金,11201.6
5455899,误工费,5063.79
5455899,护理费,6600
5455899,交通费,400
5455899,医疗费,696.67
5455899,营养费,1320
5455899,住院伙食补助费,990
5455899,鉴定费,1900
5460527,医疗费,10000
5460527,残疾赔偿金,49209.6
5460527,护理费,4580.27
5460527,交通费,8000
5460527,精神损害抚慰金,6000
5460527,医疗费,7851.64
5460527,医疗费,2797.34
5461028,医疗费,10000.00
5461028,残疾赔偿金,40262.00
5461028,精神损害抚慰金,5000.00
5461028,护理费,9160.00
5461028,误工费,9000.00
5461028,交通费,300.00
5461028,医疗费,10000.00
5461028,医疗费,31272.68
5461028,住院伙食补助费,1200.00
5461028,营养费,4000.00
5461028,鉴定费,2500
5461063,医疗费,10000
5461063,医疗费,15998.39
5461063,医疗费,10000
5461063,营养费,900
5461063,营养费,900
5461063,医疗费,2323.25
5461251,借款,16548.69
5461251,利息,477.2
5461251,罚息,310.24
5461251,借款,16548.69
5461251,利息,477.2
5461647,医疗费,10000
5461647,交通费,2000
5461647,护理费,1165.7
5461647,医疗费,10000
5461647,医疗费,81002.7
5461647,交通费,500
5461647,鉴定费,4490
5461647,鉴定费,1390
5461647,医疗费,10000
5461647,鉴定费,1390
5461647,医疗费,3483.74
5461647,医疗费,10000
5461647,鉴定费,1390
5463989,借款,746952
5465481,借款,200000
5465481,借款,500000
5465481,借款,100000
5472681,借款,200000
5472681,利息,1245
5473088,借款,400000
5473088,利息,150000
5473650,货款,31928
5475703,借款,500000
5486104,借款,24504.81
5486104,罚息,1944.6
5487286,货款,13100
5487286,交通费,5000
5491513,医疗费,10000
5491513,精神损害抚慰金,110000
5491513,各项损失,49290.64
5494307,货款,172197.64
5494307,律师费,10000
5494501,借款,250000
5494501,利息,40500
5494501,利息,28500
5494881,护理费,2414.80
5494881,误工费,12919.12
5494881,交通费,100
5494881,医疗费,14110.94
5494881,住院伙食补助费,1000
5494885,交通费,100
5494885,垫付费用,975.70
5494885,鉴定费,2700
5494932,医疗费,185134.29
5494932,护理费,38999.02
5494932,住院伙食补助费,12800
5494932,误工费,11817.36
5494932,营养费,2000
5494932,残疾赔偿金,213328.64
5494932,精神损害抚慰金,50000
5494943,医疗费,10000
5494943,护理费,5191.82
5494943,误工费,8723.41
5494943,伙食补助费,2150
5494943,伤残赔偿金,68707.33
5494943,精神损害抚慰金,15000
5494943,交通费,207.50
5494943,医疗费,83090.95
5494943,鉴定费,1500
5494943,律师费,3000
5495001,医疗费,10000
5495001,精神损害抚慰金,5000
5495001,残疾赔偿金,40416.08
5495001,护理费,9055.50
5495001,营养费,4500
5495001,交通费,400
5495001,医疗费,41764.56
5495001,住院伙食补助费,1260
5495001,鉴定费,1540
5495008,医疗费,10000.00
5495008,护理费,5252.16
5495008,误工费,8119.72
5495008,残疾赔偿金,40416.08
5495008,精神损害抚慰金,5000.00
5495008,医疗费,12569.01
5495008,住院伙食补助费,700.00
5495008,鉴定费,3000.00
5495008,鉴定费,3000.00
5495011,医疗费,2095.51
5495023,住院伙食补助费,500
5495023,护理费,4376.81
5495023,误工费,2814
5495023,伤残赔偿金,40416.08
5495023,鉴定费,3300
5505774,借款,1000000
5505774,利息,14696
5505795,利息损失,6930
5505795,案件受理费,394
5505824,案件受理费,13745
5505964,案件受理费,300
5506051,货款,22000
5506051,案件受理费,350
5506123,案件受理费,9558
5507329,货款,20710
5507329,案件受理费,318
5507723,案件受理费,7778
5507789,案件受理费,12686
5507884,案件受理费,5422
5507922,案件受理费,11644
5508004,借款,48000
5508004,案件受理费,1000
5508086,借款,50000
5508086,利息,1593.75
5508086,案件受理费,1090
5508963,案件受理费,300
5508971,医疗费,41532.36
5508971,住院伙食补助费,1450
5508971,医疗费,41532.36
5508971,住院伙食补助费,1450
5508971,鉴定费,2700
5510316,案件受理费,116
5510347,案件受理费,1050
5510407,案件受理费,300
5510450,借款,100000
5510450,利息,10000
5510450,案件受理费,2500
5510465,案件受理费,2576
5510486,借款,20000
5510486,案件受理费,300
5510500,借款,80000
5510500,利息,7758
5510500,案件受理费,1994
5510580,借款,98778.99
5510580,利息,11704.03
5510580,案件受理费,2510
5510601,借款,1900000
5510601,案件受理费,21900
5510987,借款,341250
5510987,案件受理费,6550
5511036,借款,3000
5511068,案件受理费,208
5511833,货款,203364
5511833,案件受理费,4350
5511870,借款,40000
5511870,利息,10800
5511870,案件受理费,1070
5511886,租金,1912580
5511886,案件受理费,22014
5511898,案件受理费,3100
5513800,住院伙食补助费,645
5513800,误工费,4192.46
5513800,护理费,1720
5513800,交通费,250
5513800,医疗费,9355
5513800,医疗费,206.15
5514314,借款,50000
5514314,利息,2101.3
5514314,案件受理费,1102
5514345,借款,300000
5514345,利息,10795
5514345,案件受理费,6142
5514456,借款,85000
5514456,利息,35232
5514456,案件受理费,2704
5514462,借款,100000
5514462,利息,26266
5514462,案件受理费,2826
5514465,借款,500000
5514465,利息,5388.74
5514465,案件受理费,8930
5514468,借款,2000000
5514468,利息,140255.71
5514525,案件受理费,6245
5514621,借款,20000
5514621,案件受理费,300
5514661,借款,100000
5514661,利息,26028
5514661,案件受理费,2820
5514691,借款,10000
5514691,利息,5200
5514691,案件受理费,180
5514717,借款,20000
5514717,利息,828.5
5514717,案件受理费,320
5514720,借款,400000
5514720,利息,147024.65
5514720,案件受理费,9270
5514744,案件受理费,1238
5514763,借款,15000
5514763,案件受理费,176
5516210,案件受理费,1092
5516313,借款,1500000
5516313,案件受理费,18300
5516947,借款,149906.62
5516947,利息,8754.05
5516947,案件受理费,3474
5517077,借款,100000
5517077,利息,519.33
5517077,案件受理费,2310
5517191,案件受理费,2760
5517297,借款,100000
5517297,案件受理费,2560
5517381,垫付款,14300
5519410,借款,35000
5519410,案件受理费,676
5519443,案件受理费,1499
5519461,案件受理费,21828
5519484,借款,50000
5519484,案件受理费,1050
5519519,借款,80000
5519519,案件受理费,2500
5519525,利息,435610.90
5519525,案件受理费,83042
5519527,借款,299592.96
5519527,利息,1497.96
5519527,案件受理费,6054
5519797,医疗费,10000
5519797,交通费,54586.8
5519797,住院伙食补助费,18211.63
5519797,医疗费,10000
5519797,医疗费,10000
5519797,交通费,54586.8
5519797,住院伙食补助费,18211.63
5519797,医疗费,10000
5519797,住院伙食补助费,9105.81
5519813,剩余损失,81731.5
5519843,其余损失,22256.78
5519843,医疗费,10000
5519843,医疗费,10000
5520660,租金,33000
5520660,违约金,4950
5522164,住院伙食补助费,6495
5522182,借款,160000
5522182,违约金,5750
5522700,医疗费,4800.00
5522700,护理费,8512.14
5522700,误工费,5706.38
5522700,医疗费,8080.84
5522700,伙食补助费,4350.00
5522700,鉴定费,2900.00
5522703,医疗费,5200.00
5522703,护理费,8512.14
5522703,护理费,8512.14
5522703,医疗费,8472.25
5522703,伙食补助费,4350.00
5522703,鉴定费,2900.00
5522705,医疗费,8584.12
5522705,误工费,11774.10
5522705,护理费,2897.76
5522705,伙食补助费,1200.00
5522705,交通费,50.00
5522705,伤残赔偿金,24414.66
5522705,精神抚慰金,5000.00
5522705,鉴定费,2100.00
5522705,精神抚慰金,5000.00
5522713,医疗费,10000.00
5522713,护理费,1931.84
5522713,误工费,13975.58
5522713,伤残赔偿金,40416.08
5522713,精神抚慰金,5000.00
5522713,医疗费,5320.00
5522713,伙食补助费,800.00
5522713,鉴定费,2100.00
5522713,医疗费,7000.00
5523153,医疗费,5000.00
5523153,护理费,4617.84
5523153,残疾赔偿金,73369.62
5523153,医疗费,68912.80
5523153,伙食补助费,3450.00
5523158,医疗费,5033.00
5523158,护理费,130.08
5523158,伙食补助费,100.00
5523158,医疗费,5033.00
5523158,护理费,65.04
5523158,伙食补助费,50.00
5523164,医疗费,9112.40
5523164,护理费,1495.92
5523164,伙食补助费,1050.00
5523164,医疗费,8572.30
5523164,护理费,1300.80
5523164,伙食补助费,1000.00
5523170,医疗费,1510.10
5523170,护理费,130.08
5523170,伙食补助费,100.00
5523170,医疗费,1504.10
5523170,护理费,65.04
5523170,伙食补助费,50.00
5523175,医疗费,4582.90
5523175,护理费,325.20
5523175,伙食补助费,250.00
5523175,医疗费,4582.90
5523175,护理费,260.16
5523175,伙食补助费,200.00
5523189,医疗费,16454.50
5523189,护理费,1560.96
5523189,伙食补助费,1200.00
5523189,医疗费,16454.50
5523189,护理费,1495.92
5523189,伙食补助费,1150.00
5523214,医疗费,2003.20
5523214,护理费,130.08
5523214,伙食补助费,100.00
5523214,医疗费,1997.20
5523214,护理费,65.04
5523214,伙食补助费,50.00
5528413,医疗费,10407.69
5528413,误工费,10278.45
5528440,案件受理费,5745
5531756,借款,220000
5531756,利息,97400
5531933,垫付款,20000
5531998,委托费用,51000
5532185,医疗费,9101.16
5532187,医疗费,24134.45
5532187,误工费,18794.88
5532187,护理费,10376.34
5532187,住院伙食补助费,900
5532187,交通费,2000
5532474,工资,26000
5532474,工资,12500
5532526,借款,61200
5532738,利息,8697.78
5536001,违约金,61330.66
5536027,借款,50000
5536027,利息,5220
5537489,医疗费,125551.86
5537489,住院伙食补助费,1935
5537489,误工费,23493.60
5537489,护理费,12725.70
5537489,伤残赔偿金,298687.78
5537847,借款,132930
5537847,利息,132407
5538020,医疗费,29655.16
5538020,误工费,26359.20
5538020,护理费,10763.34
5538020,残疾赔偿金,29104
5538020,鉴定费,2100
5538732,借款,100000
5538732,利息,55080
5539086,违约金,13264.09
5539086,违约金,9000
5541493,罚息,2108.49
5541926,借款,27803.95
5541926,罚息,6073.32
5542202,罚息,18588.30
5542564,罚息,6330.43
5542951,借款,80000
5542951,借款,10000
5542951,借款,30000
5542951,借款,40000
5543401,借款,15000
5543401,利息,3504
5545839,各项损失,56532
5545839,各项损失,41513.15
5548294,各项损失,47887.76
5548327,医疗费,2745
5548327,医疗费,231.78
5548327,交通费,104.3
5548327,垫付款,1068.19
5548327,医疗费,2317.85
5548327,交通费,1043.04
5555566,借款,76000
5555566,利息,2935.8
5555606,精神损害抚慰金,20000
5555912,医疗费,72497.19
5555912,误工费,18072.5
5555912,护理费,19578
5555912,住院伙食补助费,1245
5555912,营养费,1260
5555912,交通费,399
5555912,残疾赔偿金,61942
5555912,鉴定费,1500
5555912,精神损害抚慰金,3750
5555916,医疗费,7159.05
5555916,误工费,2880
5555916,护理费,2351.16
5555916,住院伙食补助费,420
5555916,交通费,180
5555941,逾期付款利息,2139.48
5556041,借款,100000
5562137,医疗费,2890.8
5562137,交通费,200
5562651,借款,50000
5563418,拖车费,3000
5563418,拖车费,3000
5563418,拖车费,3000
5563418,拖车费,3000
5564016,医疗费,10000
5564016,护理费,2790
5564016,精神抚慰金,9600
5564016,交通费,500
5564016,鉴定费,1300
5564016,残疾赔偿金,95810
5564016,医疗费,52401.67
5564016,住院伙食补助费,930
5564016,营养费,1860
5564016,续医费,10500
5564016,残疾赔偿金,34154
5564235,医疗费,2651.62
