documentid,property,value
6068573,垫付款,1218.90
6068573,垫付款,10000
6068749,借款,30000
6068749,利息,3750
6068753,借款,226000
6068753,利息,2260
6068753,利息,226000
6068779,医疗费,10000
6068779,衣服损失,79808
6068779,营养费,75904.80
6068779,医疗费,2424.79
6068779,医疗费,18000
6068779,交通费,1700
6068779,鉴定费,800
6068779,鉴定费,52980.01
6068794,医疗费,10000.00
6068794,护理费,3112.00
6068794,护理费,3112.00
6068794,交通费,900.00
6068794,交通费,17124.00
6068794,机动车交通事故责任强制保险,2000.00
6068794,医疗费,1723.91
6068794,营养费,780.00
6068794,营养费,2503.91
6068801,借款,30000.00
6068801,利息,11716.80
6068801,利息,14.4
6068801,借款,30000.00
6068801,利息,11716.80
6068801,利息,14.4
6068803,借款,50000
6068803,利息,984
6068803,利息,14.4
6068803,借款,50000
6068803,利息,7264
6068803,利息,14.4
6068844,垫付款,5150
6068844,垫付款,5500
6070801,借款,30000.00
6070801,利息,9960.00
6070801,利息,49960.00
6070801,利息,8.8375
6070801,借款,30000.00
6070801,利息,9960.00
6070801,利息,39960.00
6070801,利息,8.8375
6070917,护理费,84888
6070917,工资,38142
6070917,工资,529077
6070997,利息损失,117590.37
6071317,借款,1696811.06
6071317,复利,1196811.06
6071317,借款,10.4
6071321,借款,1970000
6071321,复利,500000
6071321,借款,10.4
6071321,借款,10.4
6071447,滞纳金,149.00
6071447,滞纳金,856.00
6071452,滞纳金,24.00
6071452,滞纳金,170.00
6071457,滞纳金,121.35
6071457,滞纳金,699.35
6071461,滞纳金,50.25
6071461,滞纳金,320.25
6071464,滞纳金,53.00
6071464,滞纳金,338.00
6071466,精神抚慰金,271609.77
6071466,精神抚慰金,271609.77
6071467,滞纳金,74.47
6071467,滞纳金,427.74
6071475,利息,186.00
6071475,利息,1566.00
6071479,利息,1457.00
6071479,利息,11912.00
6071483,利息,460.00
6071483,利息,3865.00
6071502,医疗费,10000.00
6071502,护理费,50000.00
6071502,残疾赔偿金,60000.00
6071502,残疾赔偿金,120000.00
6071502,医疗费,10000.00
6071502,医疗费,139658.66
6071502,治疗费用,30000.00
6071502,护理费,7795.20
6071502,住院伙食补助费,17150.00
6071502,残疾赔偿金,22271.92
6071502,残疾辅助器具费,3450.00
6071502,精神损害抚慰金,10000.00
6071502,精神损害抚慰金,230325.78
6071502,精神损害抚慰金,161228.04
6071502,抢救费用,2000.00
6071502,交通费,660.00
6071502,交通费,1160.00
6071502,交通费,348.00
6071506,医疗费,10000.00
6071506,误工费,6903.81
6071506,护理费,2800.00
6071506,交通费,145.00
6071506,交通费,19848.81
6071506,医疗费,15000.00
6071506,医疗费,7040.00
6071506,住院伙食补助费,1400.00
6071506,住院伙食补助费,8440.00
6071520,借款,38582.00
6071520,借款,25721.00
6071527,借款,30000.00
6071527,利息,8122.00
6071527,利息,38122.00
6071527,借款,30000.00
6071527,利息,8122.00
6071527,利息,38122.00
6071527,借款,30000.00
6071527,利息,8122.00
6071527,利息,38122.00
6071527,借款,20000.00
6071527,利息,5415.00
6071527,利息,25415.00
6071535,借款,30000.00
6071535,利息,8122.00
6071535,利息,38122.00
6071541,借款,30000.00
6071541,利息,8122.00
6071541,利息,38122.00
6071541,借款,30000.00
6071541,利息,8122.00
6071541,利息,38122.00
6071541,借款,20000.00
6071541,利息,5415.00
6071541,利息,25415.00
6071541,借款,10000.00
6071541,利息,2707.00
6071541,利息,12707.00
6071549,医疗费,10000.00
6071549,护理费,1795.68
6071549,交通费,2800.00
6071549,交通费,14595.68
6071549,医疗费,4056.71
6071549,住院伙食补助费,750.00
6071549,住院伙食补助费,4806.71
6071556,医疗费,10000.00
6071556,护理费,23702.58
6071556,护理费,198
6071556,护理费,119.71
6071556,误工费,19575.38
6071556,误工费,53277.96
6071561,医疗费,5000.00
6071561,误工费,1768.13
6071561,护理费,2600.00
6071561,交通费,75.00
6071561,交通费,9443.13
6071561,医疗费,5000.00
6071561,误工费,3034.85
6071561,护理费,2600.00
6071561,交通费,75.00
6071561,交通费,10709.85
6071561,医疗费,3449.50
6071561,住院伙食补助费,1250.00
6071561,住院伙食补助费,4699.50
6071561,医疗费,3580.92
6071561,住院伙食补助费,1250.00
6071561,住院伙食补助费,4830.92
6071579,借款,50000.00
6071579,利息,7165.55
6071579,利息,57165.55
6071587,罚息,5283.86
6071587,罚息,55283.86
6071592,罚息,5251.70
6071592,罚息,55251.70
6071596,罚息,5284.25
6071596,罚息,55284.25
6071600,罚息,5283.86
6071600,罚息,55283.86
6071604,罚息,5251.70
6071604,罚息,55251.70
6071608,罚息,5251.70
6071608,罚息,55251.70
6071613,罚息,5251.70
6071613,罚息,55251.70
6071616,借款,50000.00
6071616,利息,4567.38
6071616,利息,54567.38
6071620,借款,50000.00
6071620,利息,7165.55
6071620,利息,57165.55
6071627,借款,44250.00
6071627,利息,4824.00
6071627,利息,49074.00
6071661,借款,26000
6072170,医疗费,4543.56
6072170,医疗费,650.00
6072170,工资,1556.26
6072170,工资,1579.5
6072170,工资,8329.32
6074502,借款,1330267
6074502,利息,845100
6074502,利息,485167
6074505,货款,14000
6078059,借款,19000000
6078059,利息,5.5
6078059,利息,25121.28
6078059,利息,8.25
6078074,借款,1000000
6078074,利息,9.334
6078090,借款,1775100
6078090,利息,3000000
6078090,借款,1775100
6078740,利息,1000000
6078740,利息,1394549.95
6079289,利息,2500
6080601,违约金,1519.7
6085853,借款,50000.00
6085853,借款,30000.00
6086715,精神损害抚慰金,119524.66
6086715,精神损害抚慰金,119524.66
6088545,医疗费,10000.00
6088545,精神损害抚慰金,90769.90
6088545,医疗费,20235.63
6088545,医疗费,17113.00
6089157,医疗费,10000
6089157,误工费,7440.00
6089157,护理费,14844.04
6089157,护理费,119.71
6089157,护理费,124
6089157,残疾赔偿金,56832.00
6089157,交通费,111
6089157,交通费,89227.04
6089157,医疗费,2815.02
6089157,住院伙食补助费,1850
6089157,鉴定费,2110
6089157,鉴定费,6775.02
6091139,货款,5000
6091139,货款,38000
6091139,货款,5000
6091139,货款,3200
6091139,货款,29800
6091150,违约金,1200000
6091222,补偿款,660823.98
6091226,残疾赔偿金,41453.50
6091226,医疗费,427.84
6091226,误工费,17520.93
6091226,护理费,2196.8
6091226,护理费,440
6091226,住院伙食补助费,1230
6091226,交通费,670
6091226,鉴定费,1520
6091226,鉴定费,9000
6091226,精神抚慰金,5000
6091759,医疗费,2799.81
6091759,误工费,640
6091759,伙食补助费,240
6091759,交通费,104
6091759,交通费,3783.81
6094314,透支款,11961.30
6094314,透支款,11961.30
6094318,透支款,40249.76
6094318,透支款,40249.76
6094354,透支款,12717.61
6094354,透支款,12717.61
6094362,透支款,6513.74
6094362,透支款,6513.74
6095485,精神抚慰金,5000
6095499,医疗费,1855.00
6095499,工资,58.50
6095499,工资,104.00
6095499,工资,50.00
6095579,医疗费,3450.30
6095579,误工费,58.50
6095579,误工费,468
6095579,伙食补助费,50
6095579,伙食补助费,400
6095579,误工费,58.50
6095579,误工费,468
6096451,利息,15
6096451,利息,3900
6097341,借款,50000
6097341,利息,1961.84
6097341,利息,51961.84
6097345,借款,50000
6097345,利息,2075.80
6097345,利息,52075.80
6097353,借款,25150.96
6097353,利息,4120.21
6097353,利息,29271.17
6097373,借款,50000
6097373,利息,786.51
6097373,利息,50786.51
6100362,伤残补助金,21000
6100362,工伤医疗补助金,6681
6100362,工伤医疗补助金,6681
6100362,工资,36000
6100362,医疗费,226.5
6100362,交通费,500
6100362,鉴定费,300
6100362,鉴定费,71388.5
6100362,工资,33000
6100362,经济补偿金,6000
6100386,借款,100000
6100386,利息,10000
6100386,利息,110000
6101678,借款,100000
6101678,利息,200000
6101678,利息,9000
6101678,借款,100000
6102049,借款,3000000.00
6102049,利息,263190.00
6102049,利息,3263190.00
6102132,护理费,11220.40
6102349,借款,1970000
6102349,利息,7978.50
6102349,利息,1977978.50
6102349,利息,10.125
6111900,借款,27600
6111900,借款,27600
6112672,借款,115400
6112672,利息,13086
6112672,借款,50000
6115179,医疗费,1861.7
6115179,住院伙食补助费,615
6115179,交通费,141
6115179,残疾赔偿金,39194
6115179,误工费,10827
6115179,护理费,7218
6115179,精神抚慰金,1000
6115179,精神抚慰金,60856.7
6115179,鉴定费,4100
6115483,误工费,2021.76
6115483,交通费,30
6115483,交通费,2051.76
6115521,残疾赔偿金,17582.4
6115521,误工费,9000
6115521,护理费,20410
6115521,交通费,99
6115521,精神抚慰金,2000
6115521,精神抚慰金,300
6115521,医疗费,10000
6115521,医疗费,59391.4
6115521,医疗费,31913.1
6115521,住院伙食补助费,495
6115521,住院伙食补助费,225.1
6115521,鉴定费,2100
6115521,鉴定费,34733.2
6119893,借款,20000
6119893,利息,62400
6119893,利息,82400
6119931,借款,448000
6119931,利息,161280
6119931,利息,609280
6123178,利息,19300
6123178,利息,49300
6123184,利息,52000
6123236,借款,91000
6123236,利息,20020
6123236,利息,111020
6123243,利息,220
6123243,利息,4220
6123267,借款,21500
6123267,利息,293.60
6123267,利息,21793.60
6123267,借款,8500
6123267,利息,293.60
6123267,利息,8793.60
6123267,违约金,10000
6123275,利息,11716
6123275,利息,15102
6123287,借款,44000
6125542,借款,5610000
6125542,借款,2000000
6125542,借款,2800000
6125542,借款,810000
6131405,借款,22000
6131562,借款,163000
6131958,借款,13000
6132774,补偿款,58275
6132774,补偿款,100000
6132774,补偿款,288252.1
6137602,借款,1780000
6137602,利息,606950
6137602,利息,2386950
6137940,各项费用,52236.19
6143558,借款,60000
6143558,利息,6910.97
6143558,利息,66910.97
6143558,借款,60000
6143566,借款,100000
6143566,利息,11518.28
6143566,利息,111518.28
6143566,借款,100000
6143566,利息,12.61125
6143569,借款,90000
6143569,利息,10794.88
6143569,利息,100794.88
6143569,借款,90000
6146403,利息,2400
6146519,医疗费,10000
6146519,精神损害抚慰金,6000
6146519,残疾赔偿金,104000
6146519,医疗费,70115
6146519,医疗费,6000
6146519,营养费,300
6146519,住院伙食补助费,2850
6146519,残疾赔偿金,47146
6146519,误工费,55000
6146519,护理费,38360
6146519,交通费,500
6146519,交通费,220271
6146519,交通费,154189
6146519,鉴定费,3157
6146870,利息,3004.95
6146870,罚息,15696.43
6146909,一次性伤残就业补助金,57978.2
6146909,一次性伤残就业补助金,4141.3
6146909,一次性伤残就业补助金,14
6146909,停工留薪期工资,24847.8
6146909,一次性伤残就业补助金,4141.3
6146909,护理费,11065.6
6146909,护理费,104
6146909,护理费,106.4
6146909,护理费,93891.6
6147736,利息,74.56
6147736,鉴定费,1500.00
6147736,鉴定费,15.00
6147736,鉴定费,5589.56
6147820,利息,750
6147820,利息,1.5
6147820,利息,12750
6147820,利息,12000
6147942,利息,13149
6147942,利息,0.01
6147942,利息,23
6148489,利息,15942.60
6148489,罚息,12871.95
6148489,罚息,128814.55
6148489,利息,7561.45
6148489,罚息,7803.90
6148489,罚息,65365.35
6148489,利息,15942.60
6148489,罚息,12871.95
6148489,罚息,128814.55
6148489,利息,7064.30
6148489,罚息,7803.90
6148489,罚息,64868.20
6148489,利息,14118.00
6148489,罚息,15607.80
6148489,罚息,129725.80
6148766,医疗费,1913.06
6148766,误工费,1200.00
6148766,住院伙食补助费,240.00
6148766,住院伙食补助费,3353.06
6148962,货款,85906.00
6148962,利息,42092.00
6148962,利息,127998.00
6149026,医疗费,1787.88
6149026,伙食补助费,300
6149026,伙食补助费,15
6149026,伙食补助费,20
6149026,护理费,2083.20
6149026,交通费,100
6149026,交通费,4271.08
6149026,医疗费,1567.88
6149026,伙食补助费,300
6149026,伙食补助费,15
6149026,伙食补助费,20
6149026,护理费,2000
6149026,交通费,100
6149026,交通费,3967.88
6150013,医疗费,1000
6150013,精神抚慰金,3000
6150013,精神抚慰金,4000
6150013,各项费用,18385.37
6150013,各项费用,20006.24
6150013,各项费用,34391.61
6152908,护理费,3141.5
6153296,医疗费,10000
6153296,残疾赔偿金,74802.04
6153296,交通费,1862
6153296,护理费,14093.33
6153296,精神抚慰金,4000
6153296,精神抚慰金,104757.37
6153296,医疗费,591.4
6153296,医疗费,20000
6153296,营养费,2265
6153296,住院伙食补助费,4530
6153296,住院伙食补助费,27386.4
6155784,利息,10465.99
6155784,利息,110465.99
6157471,死亡赔偿金,24412.50
6157471,精神损害抚慰金,3000
6157471,精神损害抚慰金,27412.50
6157471,丧葬费,110000
6157471,丧葬费,16750
6157471,丧葬费,93250
6157471,丧葬费,93250
6157825,死亡赔偿金,330673.12
6157825,丧葬费,19264.02
6157825,丧葬费,349937.14
6157825,安葬费用,60000
6157825,精神抚慰金,20000
6159818,借款,50000
6159818,利息,4500
6159818,利息,54500
6160911,护理费,700
6160911,住院伙食补助费,350
6160911,住院伙食补助费,1050
6160936,医疗费,1828
6160936,护理费,16
6160936,护理费,103
6160936,护理费,1648
6160936,护理费,16
6160995,利息,888
6160995,利息,4588
6161888,利息,2000
6161888,利息,112000
6163741,货款,554488
6163741,货款,121200
6164279,医疗费,12349.11
6164279,护理费,660
6164279,护理费,13009.11
6164279,护理费,10407.29
6164812,精神损害抚慰金,238036.56
6165119,借款,74500
6165119,逾期付款利息,8133
6165119,逾期付款利息,82633
6165216,医疗费,6972
6165216,住院伙食补助费,528
6165216,营养费,2500
6165216,护理费,5873.59
6165216,误工费,10516.68
6165216,交通费,800
6165216,交通费,964.40
6165216,残疾赔偿金,26142
6165216,精神损害抚慰金,5000
6165216,精神损害抚慰金,59296.67
6165216,医疗费,13875.86
6165216,鉴定费,3140
6165216,经济补偿,2500
6165216,经济补偿,19515.86
6165216,商业险,11100.69
6167388,电费,138795.55
6167388,违约金,4065
6167388,律师费,5700
6167388,律师费,148560.55
6167796,机动车交通事故责任强制保险,30772
6167796,营养费,28205.36
6167936,各项费用,70088.95
6167936,医疗费,14570.16
6167936,残疾赔偿金,36135.96
6167936,误工费,5657.30
6167936,护理费,2375.53
6167936,护理费,9634.10
6167936,护理费,365
6167936,住院伙食补助费,1150.00
6167936,住院伙食补助费,50.00
6167936,住院伙食补助费,23
6167936,鉴定费,2700
6167936,交通费,500
6167936,交通费,7000.00
6169331,利息,296161
6169331,利息,541771
6169387,借款,50000
6169387,利息,16000
6169387,利息,66000
6169444,借款,25000.00
6169444,利息,20790.00
6169444,利息,45790.00
6169573,借款,3400000
6169573,利息,508388
6169573,利息,3908388
6169573,利息,10.53
6169576,借款,3000000
6169576,利息,414717.4
6169576,利息,3414717.4
6169576,借款,10.53
6169579,借款,4000000
6169579,利息,542669.60
6169579,利息,4542669.60
6169579,借款,10.53
6169755,借款,18000
6169755,利息,8096
6169755,利息,26096
6169758,借款,1600000
6169758,利息,190209.60
6169758,利息,1790209.60
6170224,借款,20000
6170224,利息,9147.60
6170224,利息,29147.60
6170469,借款,157500
6170469,利息,10733.31
6170469,利息,168233.31
6170469,利息,14.1975
6170591,借款,30472.08
6170591,利息,3101.37
6170591,利息,33573.45
6171165,营养费,10000
6171165,残疾赔偿金,31001
6171165,护理费,3557
6171165,交通费,1150
6171165,精神抚慰金,9000
6171165,鉴定费,600
6171165,鉴定费,55308
6171165,医疗费,6000
6171165,医疗费,49308
6171165,营养费,33478
6171165,营养费,26782
6171165,营养费,33478
6171165,营养费,6696
6172626,罚息,29754.00
6172626,罚息,149754.00
6172922,借款,80000.00
6172922,利息,26146.00
6172922,利息,106146.00
6173381,借款,287500
6173381,利息,74367.5
6173381,利息,361867.5
6173381,律师费,11000
6173466,借款,89999.96
6173466,罚息,8725.09
6173466,罚息,98725.05
6173515,利息,32037.9
6173515,利息,57485.00
6173515,利息,27
6173515,利息,57485.00
6173683,借款,100000.00
6173683,利息,17531.00
6173683,利息,117531.00
6173789,借款,200000
6173789,利息,1479.33
6173789,律师费,8529.59
6173789,律师费,210008.92
6173789,借款,10.125
6173859,借款,52776.00
6173862,借款,94991.00
6173865,借款,105612.00
6174185,各项费用,5300.07
6174185,医疗费,3362.05
6174185,误工费,728.02
6174185,护理费,700
6174185,伙食补助费,210
6174185,交通费,300
6174185,利息,5300.07
6174422,借款,285800
6174422,利息,103684.29
6174422,利息,389484.29
6177892,医疗费,49820.05
6177892,伤残赔偿金,71040.00
6177892,伤残赔偿金,15696.00
6177892,误工费,27919.00
6177892,误工费,2791.90
6177892,误工费,10
6177892,护理费,7080.00
6177892,护理费,49696.00
6177892,护理费,365
6177892,护理费,52
6177892,伙食补助费,780.00
6177892,伙食补助费,15.00
6177892,伙食补助费,52
6177892,交通费,156.00
6177892,交通费,3.00
6177892,交通费,52
6177892,营养费,3000.00
6177892,营养费,50.00
6177892,营养费,60
6177892,鉴定费,500.00
6180681,借款,100000.00
6180681,利息,10537.50
6180681,利息,29673.60
